日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G7360,杭州,HZH,上海,SHH,20:00,21:00,01:00,--,01240,00780,--,--,--,--,--,00780
2024-08-15,D2282,深圳北,IOQ,南京南,NKH,20:00,21:19,01:19,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7360,杭州,HZH,上海,SHH,20:00,21:22,01:22,--,01440,00900,--,--,--,--,--,00900
2024-08-15,G7360,杭州,HZH,上海,SHH,20:00,21:39,01:39,--,01490,00930,--,--,--,--,--,00930
2024-08-15,G1502,南宁东,NFZ,上海虹桥,AOH,20:10,20:53,00:43,01760,00940,00580,--,--,--,--,--,--
2024-08-15,G1502,南宁东,NFZ,上海虹桥,AOH,20:10,21:13,01:03,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7366,江山,JUH,上海虹桥,AOH,20:14,21:09,00:55,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D3202,厦门北,XKS,上海虹桥,AOH,20:20,21:46,01:26,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7396,南京南,NKH,上海虹桥,AOH,20:23,21:22,00:59,02320,01240,00780,--,--,--,--,--,00780
2024-08-15,G7338,平阳,ARH,上海虹桥,AOH,20:23,21:29,01:06,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G1328,六盘水,UMW,上海虹桥,AOH,20:33,21:40,01:07,02190,01050,00650,--,--,--,--,--,--
2024-08-15,G998,深圳,SZQ,上海虹桥,AOH,20:40,21:25,00:45,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7350,苍南,CEH,南京南,NKH,20:43,21:37,00:54,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D3146,南昌西,NXG,上海虹桥,AOH,20:50,22:01,01:11,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G1302,珠海,ZHQ,南通,NUH,20:55,21:51,00:56,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7340,瑞安,RAH,上海虹桥,AOH,20:58,21:54,00:56,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D2284,深圳北,IOQ,南通,NUH,21:02,21:59,00:57,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G1374,昆明南,KOM,上海虹桥,AOH,21:06,22:08,01:02,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G2190,成都东,ICW,上海虹桥,AOH,21:11,22:04,00:53,02190,01170,00730,--,--,--,--,--,--
2024-08-15,D2424,东莞南,DNA,上海虹桥,AOH,21:15,22:32,01:17,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7528,苍南,CEH,上海虹桥,AOH,21:19,22:19,01:00,02480,01330,00820,--,--,--,--,--,00820
2024-08-15,G1394,南昌,NCG,上海虹桥,AOH,21:21,22:16,00:55,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,K834,叙永北,XEE,上海南,SNH,21:24,23:35,02:11,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G820,广州南,IZQ,上海虹桥,AOH,21:26,22:12,00:46,02190,00940,00580,--,--,--,--,--,--
2024-08-15,G7528,苍南,CEH,上海虹桥,AOH,21:32,22:19,00:47,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D3108,深圳北,IOQ,上海虹桥,AOH,21:40,22:35,00:55,--,--,00530,02800,--,--,--,--,00530
2024-08-15,G1376,昆明南,KOM,上海虹桥,AOH,21:46,22:39,00:53,02190,00940,00580,--,--,--,--,--,--
2024-08-15,D172,九江,JJG,上海南,SNH,21:47,23:21,01:34,--,00740,00470,--,--,--,--,--,00470
2024-08-15,G1658,厦门北,XKS,上海虹桥,AOH,21:50,22:43,00:53,02190,01050,00650,--,--,--,--,--,--
2024-08-15,G1506,南宁东,NFZ,上海虹桥,AOH,21:54,22:47,00:53,02190,01050,00650,--,--,--,--,--,--
2024-08-15,G1440,吉安西,JIG,上海虹桥,AOH,21:59,22:55,00:56,02190,01050,00650,--,--,--,--,--,--
2024-08-15,G2366,邵阳,SYQ,上海虹桥,AOH,22:05,22:50,00:45,02190,00940,00580,--,--,--,--,--,--
2024-08-15,G1338,重庆西,CXW,上海虹桥,AOH,22:12,22:59,00:47,--,00940,00580,--,--,--,--,--,--
2024-08-15,G7536,温州南,VRH,上海虹桥,AOH,22:23,23:08,00:45,02190,00770,00480,--,--,--,--,--,00480
2024-08-15,G1472,萍乡北,PBG,上海虹桥,AOH,22:27,23:12,00:45,02190,00940,00580,--,--,--,--,--,--
2024-08-15,G1660,厦门北,XKS,上海虹桥,AOH,22:32,23:24,00:52,02190,01050,00650,--,--,--,--,--,--
2024-08-15,G4918,赣州西,GOG,上海虹桥,AOH,23:13,23:59,00:46,02190,01170,00730,--,--,--,--,--,00730
