日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G7122,上海虹桥,AOH,南京,NJH,18:03,18:35,00:32,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G7192,黄山北,NYH,徐州东,UUH,18:04,18:27,00:23,01180,00590,00360,--,--,--,--,--,00360
2024-08-15,G7726,上海虹桥,AOH,合肥南,ENH,18:08,18:40,00:32,01220,00620,00380,--,--,--,--,--,00380
2024-08-15,G298,上海虹桥,AOH,济南东,MDK,18:09,18:32,00:23,01340,00670,00410,--,--,--,--,--,--
2024-08-15,K666,上海,SHH,通辽,TLD,18:09,19:32,01:23,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G1826,上海虹桥,AOH,郑州东,ZAF,18:14,18:37,00:23,01260,00620,00380,--,--,--,--,--,--
2024-08-15,G7058,上海,SHH,南京,NJH,18:14,18:45,00:31,--,00540,00340,--,--,--,--,--,00340
2024-08-15,G7058,上海,SHH,南京,NJH,18:14,18:53,00:39,--,00620,00380,--,--,--,--,--,00380
2024-08-15,D92,上海,SHH,西安,XAY,18:19,19:06,00:47,--,--,00200,--,--,--,--,--,00200
2024-08-15,G7788,上海虹桥,AOH,界首南,JKU,18:24,18:47,00:23,01260,00650,00390,--,--,--,--,--,00390
2024-08-15,G7160,上海虹桥,AOH,合肥南,ENH,18:26,18:58,00:32,01220,00560,00350,--,--,--,--,--,00350
2024-08-15,G7792,苍南,CEH,连云港,UIH,18:29,18:59,00:30,01260,00650,00390,--,--,--,--,--,00390
2024-08-15,G7260,上海,SHH,合肥南,ENH,18:33,19:11,00:38,01220,00620,00380,--,--,--,--,--,00380
2024-08-15,Z164,上海,SHH,拉萨,LSO,18:33,19:21,00:48,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7260,上海,SHH,合肥南,ENH,18:33,19:24,00:51,01370,00690,00430,--,--,--,--,--,00430
2024-08-15,G7520,宁波,NGH,南京,NJH,18:34,19:06,00:32,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G7310,丽水,USH,南京南,NKH,18:39,19:36,00:57,01650,00790,00490,--,--,--,--,--,00490
2024-08-15,G7260,上海,SHH,合肥南,ENH,18:41,19:11,00:30,01150,00580,00360,--,--,--,--,--,00360
2024-08-15,G7260,上海,SHH,合肥南,ENH,18:41,19:24,00:43,01290,00650,00410,--,--,--,--,--,00410
2024-08-15,G1764,上海虹桥,AOH,周口东,ZKF,18:43,19:13,00:30,01180,00650,00390,--,--,--,--,--,--
2024-08-15,G7590,宁波,NGH,徐州东,UUH,18:52,19:30,00:38,01180,00590,00360,--,--,--,--,--,00360
2024-08-15,G8278,上海,SHH,徐州东,UUH,18:53,19:30,00:37,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G7584,宁波,NGH,徐州东,UUH,18:54,19:55,01:01,--,00970,00600,--,--,--,--,--,00600
2024-08-15,G7026,上海,SHH,南京,NJH,19:00,19:26,00:26,01220,00620,00380,--,--,--,--,--,00380
2024-08-15,G7310,丽水,USH,南京南,NKH,19:03,19:36,00:33,01220,00560,00350,--,--,--,--,--,00350
2024-08-15,G1510,三明,SVS,南京南,NKH,19:09,19:39,00:30,01180,00590,00360,--,--,--,--,--,--
2024-08-15,G7062,上海,SHH,南京,NJH,19:12,19:44,00:32,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G7432,苍南,CEH,合肥南,ENH,19:15,19:45,00:30,01180,00620,00380,--,--,--,--,--,00380
2024-08-15,G7226,上海,SHH,芜湖,WHH,19:18,19:50,00:32,01340,00620,00380,--,--,--,--,--,00380
2024-08-15,G7584,宁波,NGH,徐州东,UUH,19:21,19:55,00:34,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G1378,昆明南,KOM,常州北,ESH,19:23,19:53,00:30,01180,00590,00360,--,--,--,--,--,--
2024-08-15,G8260,上海,SHH,连云港,UIH,19:26,19:59,00:33,01180,00600,00380,--,--,--,--,--,00380
2024-08-15,G8260,上海,SHH,连云港,UIH,19:26,20:07,00:41,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G7596,上海虹桥,AOH,合肥南,ENH,19:28,19:58,00:30,01180,00590,00360,--,--,--,--,--,00360
2024-08-15,Z172,上海,SHH,哈尔滨西,VAB,19:34,20:21,00:47,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7190,上海虹桥,AOH,徐州东,UUH,19:38,20:08,00:30,01180,00560,00340,--,--,--,--,--,00340
2024-08-15,G7124,上海虹桥,AOH,南京,NJH,19:41,20:13,00:32,--,00560,00350,--,--,--,--,--,00350
2024-08-15,G7570,上海虹桥,AOH,蚌埠南,BMH,19:43,20:20,00:37,01180,00560,00340,--,--,--,--,--,00340
2024-08-15,G7286,上海,SHH,盐城,AFH,19:44,20:18,00:34,01220,00620,00380,--,--,--,--,--,00380
2024-08-15,G7550,苍南,CEH,连云港,UIH,19:53,20:30,00:37,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G7300,上海,SHH,徐州东,UUH,19:55,20:30,00:35,01310,00670,00400,--,--,--,--,--,00400
2024-08-15,G7028,上海,SHH,南京,NJH,20:00,20:25,00:25,--,00560,00350,--,--,--,--,--,00350
2024-08-15,K188,上海,SHH,沈阳北,SBT,20:08,21:02,00:54,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7588,苍南,CEH,南京,NJH,20:09,20:35,00:26,--,00490,00300,--,--,--,--,--,00300
2024-08-15,G7566,温州南,VRH,南京南,NKH,20:13,20:43,00:30,01180,00590,00360,--,--,--,--,--,00360
2024-08-15,G7156,上海虹桥,AOH,芜湖,WHH,20:14,20:40,00:26,--,00560,00350,--,--,--,--,--,00350
2024-08-15,G7064,上海,SHH,南京,NJH,20:26,20:59,00:33,--,00490,00300,--,--,--,--,--,00300
2024-08-15,G8370,上海虹桥,AOH,徐州东,UUH,20:31,20:54,00:23,01180,00560,00340,--,--,--,--,--,00340
2024-08-15,G7314,黄山北,NYH,南京南,NKH,20:33,21:05,00:32,01220,00560,00350,--,--,--,--,--,00350
2024-08-15,G7030,上海,SHH,南京,NJH,20:36,21:10,00:34,--,00490,00300,--,--,--,--,--,00300
2024-08-15,K336,宁波,NGH,长春,CCT,20:45,22:49,02:04,--,--,--,--,00965,00625,--,00165,00165
2024-08-15,K282,上海,SHH,成都西,CMW,20:45,21:39,00:54,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7070,上海,SHH,南京南,NKH,20:46,21:18,00:32,01070,00490,00310,--,--,--,--,--,00310
2024-08-15,G7070,上海,SHH,南京南,NKH,20:46,21:26,00:40,01220,00560,00350,--,--,--,--,--,00350
2024-08-15,D2282,深圳北,IOQ,南京南,NKH,20:59,21:53,00:54,--,00780,00490,--,--,--,--,--,00490
2024-08-15,G7202,上海,SHH,常州,CZH,21:00,21:32,00:32,01220,00490,00300,--,--,--,--,--,00300
2024-08-15,G7098,上海,SHH,南京,NJH,21:05,21:37,00:32,--,00490,00300,--,--,--,--,--,00300
2024-08-15,G8304,上海虹桥,AOH,扬州东,YDU,21:13,21:47,00:34,--,00560,00350,--,--,--,--,--,00350
2024-08-15,G7214,上海,SHH,苏州,SZH,21:20,21:58,00:38,01220,00490,00300,--,--,--,--,--,00300
2024-08-15,D10,上海,SHH,北京南,VNP,21:21,22:08,00:47,--,--,00200,--,--,--,--,--,00200
2024-08-15,D2282,深圳北,IOQ,南京南,NKH,21:25,21:53,00:28,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G7350,苍南,CEH,南京南,NKH,21:42,22:07,00:25,01220,00490,00300,--,--,--,--,--,00300
2024-08-15,G7068,上海,SHH,南京,NJH,21:50,22:15,00:25,--,00490,00300,--,--,--,--,--,00300
2024-08-15,K152,上海,SHH,郑州,ZZF,22:00,22:57,00:57,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7210,上海,SHH,苏州,SZH,22:09,22:47,00:38,01220,00490,00300,--,--,--,--,--,00300
2024-08-15,K8482,上海,SHH,阜阳,FYH,22:10,23:04,00:54,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7212,上海,SHH,常州,CZH,22:23,22:52,00:29,--,00490,00300,--,--,--,--,--,00300
2024-08-15,K1048,上海,SHH,漯河,LON,22:23,23:17,00:54,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,K8366,上海,SHH,亳州,BZH,22:33,23:34,01:01,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,K850,上海,SHH,平顶山,PEN,23:21,00:25,01:04,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,K8362,上海,SHH,阜阳,FYH,23:30,00:32,01:02,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,K1506,上海,SHH,周口,ZKN,23:39,00:40,01:01,--,--,--,--,00905,00605,--,00145,00145
