日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G1639,上海虹桥,AOH,福州,FZS,17:22,18:29,01:07,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7305,上海虹桥,AOH,安庆,AQH,17:26,18:33,01:07,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,T25,上海南,SNH,南宁,NNZ,17:28,19:59,02:31,--,--,--,--,01135,00745,--,--,--
2024-08-15,G7307,盐城,AFH,黄山北,NYH,17:29,18:47,01:18,--,01170,00730,--,--,--,--,--,00730
2024-08-15,G1363,上海虹桥,AOH,长沙南,CWQ,17:32,18:18,00:46,--,00820,00510,--,--,--,--,--,--
2024-08-15,G1365,上海虹桥,AOH,长沙南,CWQ,17:38,18:37,00:59,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G1455,上海虹桥,AOH,九江,JJG,17:43,18:42,00:59,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7359,上海,SHH,杭州,HZH,17:51,19:29,01:38,--,01490,00930,--,--,--,--,--,00930
2024-08-15,G7367,上海虹桥,AOH,乐清,UPH,17:52,18:59,01:07,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7307,盐城,AFH,黄山北,NYH,17:55,18:47,00:52,--,00820,00510,--,--,--,--,--,00510
2024-08-15,G7523,连云港,UIH,杭州东,HGH,17:55,19:02,01:07,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,K1127,上海南,SNH,襄阳,XFN,17:58,20:22,02:24,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,T25,上海南,SNH,南宁,NNZ,17:59,19:59,02:00,--,--,--,--,01085,00705,--,--,--
2024-08-15,G1455,上海虹桥,AOH,九江,JJG,18:03,18:42,00:39,01530,00820,00510,--,--,--,--,--,--
2024-08-15,G7525,上海虹桥,AOH,温州南,VRH,18:05,19:05,01:00,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7525,上海虹桥,AOH,温州南,VRH,18:05,19:17,01:12,02540,01350,00840,--,--,--,--,--,00840
2024-08-15,G7371,阜阳西,FXU,江山,JUH,18:08,19:08,01:00,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7523,连云港,UIH,杭州东,HGH,18:12,19:02,00:50,01760,00940,00580,--,--,--,--,--,00580
2024-08-15,G7367,上海虹桥,AOH,乐清,UPH,18:13,18:59,00:46,01530,00820,00510,--,--,--,--,--,00510
2024-08-15,G7635,上海虹桥,AOH,宣城,ECH,18:13,19:17,01:04,02320,01240,00780,--,--,--,--,--,00780
2024-08-15,G7391,上海虹桥,AOH,南京南,NKH,18:17,19:36,01:19,02320,01240,00780,--,--,--,--,--,00780
2024-08-15,G7359,上海,SHH,杭州,HZH,18:23,19:29,01:06,--,01240,00780,--,--,--,--,--,00780
2024-08-15,K79,上海南,SNH,昆明,KMM,18:24,20:41,02:17,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,K1127,上海南,SNH,襄阳,XFN,18:28,20:22,01:54,--,--,--,--,01085,00705,--,00245,00245
2024-08-15,G1395,上海虹桥,AOH,南昌西,NXG,18:28,19:27,00:59,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7635,上海虹桥,AOH,宣城,ECH,18:33,19:17,00:44,01670,00890,00560,--,--,--,--,--,00560
