日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G6018,深圳北,IOQ,长沙南,CWQ,12:11,12:52,00:41,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6018,深圳北,IOQ,长沙南,CWQ,12:11,13:15,01:04,02735,01375,00985,--,--,--,--,--,00985
2024-08-15,C8068,深圳,SZQ,广州白云,GBA,12:16,13:57,01:41,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8068,深圳,SZQ,广州白云,GBA,12:16,14:10,01:54,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8068,深圳,SZQ,广州白云,GBA,12:16,13:23,01:07,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8068,深圳,SZQ,广州白云,GBA,12:16,13:43,01:27,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G320,香港西九龙,XJA,重庆西,CXW,12:17,12:47,00:30,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G2918,深圳北,IOQ,北海,BHZ,12:22,12:59,00:37,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G408,香港西九龙,XJA,昆明南,KOM,12:27,13:03,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7028,深圳,SZQ,广州东,GGQ,12:28,13:31,01:03,01680,00730,00640,--,--,--,--,--,00640
2024-08-15,C7028,深圳,SZQ,广州东,GGQ,12:28,13:58,01:30,02090,00995,00795,--,--,--,--,--,00795
2024-08-15,G6016,深圳北,IOQ,醴陵东,UKQ,12:31,13:08,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G878,深圳北,IOQ,武汉,WHN,12:36,13:12,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6556,香港西九龙,XJA,广州东,GGQ,12:38,14:21,01:43,--,01290,01020,--,--,--,--,--,--
2024-08-15,G830,深圳北,IOQ,西安北,EAY,12:42,13:18,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7082,福田,NZQ,广州东,GGQ,12:43,13:53,01:10,02360,01050,00830,--,--,--,--,--,00830
2024-08-15,D3318,福州南,FYS,广州东,GGQ,12:43,13:53,01:10,--,01030,00830,--,--,--,--,--,00830
2024-08-15,C7082,福田,NZQ,广州东,GGQ,12:43,14:12,01:29,02750,01230,00980,--,--,--,--,--,00980
2024-08-15,G1028,深圳北,IOQ,宜昌东,HAN,12:46,13:23,00:37,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6516,香港西九龙,XJA,广州南,IZQ,12:48,13:35,00:47,02150,01080,00820,--,--,--,--,--,--
2024-08-15,G6556,香港西九龙,XJA,广州东,GGQ,12:50,14:21,01:31,--,01090,00870,--,--,--,--,--,--
2024-08-15,G2908,深圳北,IOQ,柳州,LZZ,12:52,13:28,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7082,福田,NZQ,广州东,GGQ,12:55,13:53,00:58,01960,00850,00680,--,--,--,--,--,00680
2024-08-15,C7082,福田,NZQ,广州东,GGQ,12:55,14:12,01:17,02350,01030,00830,--,--,--,--,--,00830
2024-08-15,G6516,香港西九龙,XJA,广州南,IZQ,12:59,13:35,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8008,深圳,SZQ,广州东,GGQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,G6056,深圳北,IOQ,茂名,MDQ,13:04,13:40,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8060,深圳,SZQ,广州白云,GBA,13:05,14:59,01:54,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8060,深圳,SZQ,广州白云,GBA,13:05,14:14,01:09,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8060,深圳,SZQ,广州白云,GBA,13:05,14:34,01:29,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1008,深圳北,IOQ,武汉,WHN,13:08,13:46,00:38,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7048,深圳,SZQ,广州东,GGQ,13:14,14:22,01:08,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7048,深圳,SZQ,广州东,GGQ,13:14,14:42,01:28,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1608,福州,FZS,广州南,IZQ,13:16,14:01,00:45,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7052,深圳,SZQ,广州东,GGQ,13:23,14:30,01:07,--,00730,00640,--,--,--,--,--,00640
